student_id,age,session_id,attempt_date,question_id,subject,question_text,student_answer,correct_answer,is_correct,time_taken
S373,9,Session8,2025-02-10,Q232,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,5
S373,9,Session8,2025-02-10,Q233,Science,What natural satellite orbits the Earth?,Moon,Moon,1,63
S373,9,Session8,2025-02-10,Q234,Math,What is 39 + 14?,53,53,1,11
S373,9,Session8,2025-02-10,Q235,Science,What gas do plants breathe in that humans and animals breathe out?,"I'm not sure, maybe Carbon dioxide",Carbon dioxide,0,50
S373,9,Session8,2025-02-10,Q236,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,5
S373,9,Session9,2025-02-10,Q237,Science,At what temperature (°C) does water freeze?,"I'm not sure, maybe 0",0,0,40
S373,9,Session9,2025-02-10,Q238,History,What is the capital of France?,Paris,Paris,1,77
S373,9,Session9,2025-02-10,Q239,Science,What is H2O commonly known as?,Water,Water,1,34
S373,9,Session9,2025-02-10,Q240,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,91
S373,9,Session9,2025-02-10,Q241,English,What is a synonym for 'big'?,-,large,0,64
S373,9,Session10,2025-03-10,Q242,Science,What is H2O commonly known as?,Water,Water,1,37
S373,9,Session10,2025-03-10,Q243,History,Which empire was ruled by Julius Caesar?,,Roman Empire,0,31
S373,9,Session10,2025-03-10,Q244,History,What wall fell in 1989 reuniting Germany?,,Berlin Wall,0,102
S373,9,Session10,2025-03-10,Q245,English,What punctuation ends a question?,question mark,question mark,1,35
S373,9,Session10,2025-03-10,Q246,Math,What is 84 - 3?,83,81,0,113
S373,9,Session10,2025-03-10,Q247,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,11
S373,9,Session10,2025-03-10,Q248,English,What is the past tense of 'go'?,IDK,went,0,72
S373,9,Session10,2025-03-10,Q249,History,What is the capital of France?,Paris,Paris,1,75
S373,9,Session11,2025-03-14,Q250,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,53
S373,9,Session11,2025-03-14,Q251,Math,What is 21 + 28?,49,49,1,47
S373,9,Session11,2025-03-14,Q252,Math,What is 5 × 9?,45,45,1,88
S373,9,Session11,2025-03-14,Q253,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,115
S373,9,Session11,2025-03-14,Q254,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,60
S373,9,Session11,2025-03-14,Q255,Science,At what temperature (°C) does water freeze?,0,0,1,39
S373,9,Session11,2025-03-14,Q256,Science,What planet is known as the Red Planet?,Mars,Mars,1,68
S373,9,Session11,2025-03-14,Q257,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,56
S373,9,Session12,2025-03-27,Q258,Science,What gas do plants breathe in that humans and animals breathe out?,I don't know,Carbon dioxide,0,21
S373,9,Session12,2025-03-27,Q259,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,98
S373,9,Session12,2025-03-27,Q260,Math,What is 49 - 16?,32,33,0,32
S373,9,Session12,2025-03-27,Q261,Science,What gas do plants breathe in that humans and animals breathe out?,I don't know,Carbon dioxide,0,36
S373,9,Session12,2025-03-27,Q262,Science,What is H2O commonly known as?,,Water,0,70
S373,9,Session12,2025-03-27,Q263,Science,What organ pumps blood around the body?,,Heart,0,54
S373,9,Session12,2025-03-27,Q264,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,37
S374,12,Session1,2025-01-01,Q265,History,In which year did World War II end?,No idea,1945,0,112
S374,12,Session1,2025-01-01,Q266,Math,What is 35 + 12?,47,47,1,57
S374,12,Session1,2025-01-01,Q267,English,What is the opposite of 'cold'?,hot,hot,1,9
S374,12,Session1,2025-01-01,Q268,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,32
S374,12,Session1,2025-01-01,Q269,Math,What is 35 - 13?,22,22,1,103
S374,12,Session1,2025-01-01,Q270,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,42
S374,12,Session1,2025-01-01,Q271,Science,At what temperature (°C) does water freeze?,0,0,1,19
S374,12,Session1,2025-01-01,Q272,History,What ship famously sank in 1912?,Titanic,Titanic,1,82
S374,12,Session1,2025-01-01,Q273,Math,What is 3 × 8?,25,24,0,101
S374,12,Session2,2025-01-08,Q274,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,5
S374,12,Session2,2025-01-08,Q275,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,95
S374,12,Session2,2025-01-08,Q276,English,What is the past tense of 'go'?,IDK,went,0,95
S374,12,Session2,2025-01-08,Q277,Math,What is 23 - 16?,7,7,1,79
S374,12,Session2,2025-01-08,Q278,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",I'm guessing,happy,0,7
S374,12,Session2,2025-01-08,Q279,English,What is the opposite of 'cold'?,hot,hot,1,40
S374,12,Session2,2025-01-08,Q280,English,What is the opposite of 'cold'?,hot,hot,1,110
S374,12,Session2,2025-01-08,Q281,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,5
S374,12,Session2,2025-01-08,Q282,Math,What is 40 - 3?,39,37,0,119
S374,12,Session3,2025-01-25,Q283,English,What is the plural of 'child'?,I'm guessing,children,0,50
S374,12,Session3,2025-01-25,Q284,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,5
S374,12,Session3,2025-01-25,Q285,Science,What vitamin do we get from sunlight?,,Vitamin D,0,109
S374,12,Session3,2025-01-25,Q286,English,Identify the noun in the sentence: 'The cat slept.',-,cat,0,26
S374,12,Session3,2025-01-25,Q287,Science,What force keeps us on the ground?,No idea,Gravity,0,69
S374,12,Session3,2025-01-25,Q288,Science,What is H2O commonly known as?,Water,Water,1,24
S374,12,Session3,2025-01-25,Q289,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,102
S374,12,Session4,2025-01-29,Q290,English,What is the plural of 'child'?,IDK,children,0,45
S374,12,Session4,2025-01-29,Q291,Math,What is 35 - 2?,33,33,1,23
S374,12,Session4,2025-01-29,Q292,Science,What gas do plants breathe in that humans and animals breathe out?,"I'm not sure, maybe Carbon dioxide",Carbon dioxide,0,18
S374,12,Session4,2025-01-29,Q293,Science,What organ pumps blood around the body?,Heart,Heart,1,27
S374,12,Session4,2025-01-29,Q294,Math,What is 40 + 22?,63,62,0,62
S374,12,Session4,2025-01-29,Q295,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,86
S374,12,Session4,2025-01-29,Q296,History,Who discovered America in 1492?,No idea,Christopher Columbus,0,112
S374,12,Session5,2025-02-04,Q297,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,54
S374,12,Session5,2025-02-04,Q298,History,In which year did World War II end?,1945,1945,1,63
S374,12,Session5,2025-02-04,Q299,Science,What vitamin do we get from sunlight?,,Vitamin D,0,11
S374,12,Session5,2025-02-04,Q300,English,"Which is a verb: 'swim', 'blue', or 'quick'?",IDK,swim,0,100
S374,12,Session5,2025-02-04,Q001,Math,What is 11 × 12?,132,132,1,46
S374,12,Session5,2025-02-04,Q002,History,Which empire was ruled by Julius Caesar?,No idea,Roman Empire,0,31
S374,12,Session6,2025-02-10,Q003,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,67
S374,12,Session6,2025-02-10,Q004,Science,At what temperature (°C) does water freeze?,,0,0,99
S374,12,Session6,2025-02-10,Q005,Math,What is 29 + 10?,39,39,1,12
S374,12,Session6,2025-02-10,Q006,Math,What is 45 + 10?,55,55,1,23
S374,12,Session6,2025-02-10,Q007,Math,What is 45 + 7?,52,52,1,20
S374,12,Session6,2025-02-10,Q008,Math,What is 32 - 4?,28,28,1,58
S374,12,Session7,2025-02-18,Q009,Science,What is H2O commonly known as?,Water,Water,1,85
S374,12,Session7,2025-02-18,Q010,Science,What force keeps us on the ground?,Gravity,Gravity,1,91
S374,12,Session7,2025-02-18,Q011,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,51
S374,12,Session7,2025-02-18,Q012,Math,What is 5 × 9?,45,45,1,77
S374,12,Session7,2025-02-18,Q013,Science,What natural satellite orbits the Earth?,Moon,Moon,1,75
S374,12,Session7,2025-02-18,Q014,English,What punctuation ends a question?,Question mark,question mark,1,75
S374,12,Session7,2025-02-18,Q015,English,What do we call words that sound the same but have different meanings?,homonyms,homonyms,1,48
S374,12,Session8,2025-02-26,Q016,Math,What is 12 × 5?,60,60,1,111
S374,12,Session8,2025-02-26,Q017,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,22
S374,12,Session8,2025-02-26,Q018,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,67
S374,12,Session8,2025-02-26,Q019,Math,What is 56 - 13?,45,43,0,68
S374,12,Session8,2025-02-26,Q020,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,7
S374,12,Session9,2025-03-07,Q021,Math,What is 75 - 11?,64,64,1,55
S374,12,Session9,2025-03-07,Q022,Math,What is 2 × 6?,12,12,1,5
S374,12,Session9,2025-03-07,Q023,History,What ship famously sank in 1912?,Titanic,Titanic,1,93
S374,12,Session9,2025-03-07,Q024,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,20
S374,12,Session9,2025-03-07,Q025,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,39
S374,12,Session10,2025-03-11,Q026,Science,What force keeps us on the ground?,Gravity,Gravity,1,5
S374,12,Session10,2025-03-11,Q027,Math,What is 90 - 15?,75,75,1,8
S374,12,Session10,2025-03-11,Q028,History,What ship famously sank in 1912?,Titanic,Titanic,1,75
S374,12,Session10,2025-03-11,Q029,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,5
S374,12,Session10,2025-03-11,Q030,Science,What gas do plants breathe in that humans and animals breathe out?,"I'm not sure, maybe Carbon dioxide",Carbon dioxide,0,9
S374,12,Session11,2025-03-17,Q031,English,What is the opposite of 'cold'?,hot,hot,1,8
S374,12,Session11,2025-03-17,Q032,Science,What planet is known as the Red Planet?,Mars,Mars,1,85
S374,12,Session11,2025-03-17,Q033,History,Who was known as the Maid of Orléans?,I don't know,Joan of Arc,0,5
S374,12,Session11,2025-03-17,Q034,History,Who was the first President of the United States?,,George Washington,0,37
S374,12,Session11,2025-03-17,Q035,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,82
S374,12,Session11,2025-03-17,Q036,English,What is the opposite of 'cold'?,hot,hot,1,87
S374,12,Session11,2025-03-17,Q037,Math,What is 4 × 9?,38,36,0,61
S374,12,Session11,2025-03-17,Q038,Science,What vitamin do we get from sunlight?,I don't know,Vitamin D,0,72
S374,12,Session12,2025-03-21,Q039,Math,What is 21 - 6?,15,15,1,36
S374,12,Session12,2025-03-21,Q040,English,What is the opposite of 'cold'?,hot,hot,1,60
S374,12,Session12,2025-03-21,Q041,History,What ship famously sank in 1912?,No idea,Titanic,0,118
S374,12,Session12,2025-03-21,Q042,Science,What is H2O commonly known as?,,Water,0,89
S374,12,Session12,2025-03-21,Q043,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,50
S374,12,Session12,2025-03-21,Q044,History,What wall fell in 1989 reuniting Germany?,"I'm not sure, maybe Berlin Wall",Berlin Wall,0,93
S374,12,Session12,2025-03-21,Q045,Science,What is the largest planet in our solar system?,I don't know,Jupiter,0,28
S374,12,Session12,2025-03-21,Q046,History,In which year did World War II end?,"I'm not sure, maybe 1945",1945,0,73
S374,12,Session12,2025-03-21,Q047,Science,What is H2O commonly known as?,"I'm not sure, maybe Water",Water,0,5
S374,12,Session12,2025-03-21,Q048,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,69
S374,12,Session13,2025-03-22,Q049,English,What is the opposite of 'cold'?,Hot,hot,1,96
S374,12,Session13,2025-03-22,Q050,Math,What is 21 + 21?,42,42,1,67
S374,12,Session13,2025-03-22,Q051,English,What punctuation ends a question?,Question mark,question mark,1,42
S374,12,Session13,2025-03-22,Q052,Math,What is 83 - 8?,75,75,1,44
S374,12,Session13,2025-03-22,Q053,Science,What vitamin do we get from sunlight?,Vitamin d,Vitamin D,1,111
S374,12,Session13,2025-03-22,Q054,Science,What is H2O commonly known as?,I don't know,Water,0,92
S374,12,Session14,2025-03-25,Q055,Science,What part of the plant conducts photosynthesis?,No idea,Leaf,0,67
S374,12,Session14,2025-03-25,Q056,History,What wall fell in 1989 reuniting Germany?,Berlin wall,Berlin Wall,1,26
S374,12,Session14,2025-03-25,Q057,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,36
S374,12,Session14,2025-03-25,Q058,History,What is the capital of France?,Paris,Paris,1,40
S374,12,Session14,2025-03-25,Q059,History,What is the capital of France?,Paris,Paris,1,74
S374,12,Session14,2025-03-25,Q060,History,What ship famously sank in 1912?,"I'm not sure, maybe Titanic",Titanic,0,20
S375,12,Session1,2025-01-03,Q061,Science,What force keeps us on the ground?,Gravity,Gravity,1,25
S375,12,Session1,2025-01-03,Q062,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,71
S375,12,Session1,2025-01-03,Q063,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,5
S375,12,Session1,2025-01-03,Q064,English,What is the plural of 'child'?,IDK,children,0,13
S375,12,Session1,2025-01-03,Q065,History,Who discovered America in 1492?,I don't know,Christopher Columbus,0,82
S375,12,Session1,2025-01-03,Q066,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,16
S375,12,Session1,2025-01-03,Q067,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,9
S375,12,Session2,2025-01-07,Q068,History,Who discovered America in 1492?,"I'm not sure, maybe Christopher Columbus",Christopher Columbus,0,88
S375,12,Session2,2025-01-07,Q069,English,What is the plural of 'child'?,I'm guessing,children,0,63
S375,12,Session2,2025-01-07,Q070,Math,What is 67 - 13?,54,54,1,47
S375,12,Session2,2025-01-07,Q071,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,64
S375,12,Session2,2025-01-07,Q072,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,77
S375,12,Session2,2025-01-07,Q073,Math,What is 82 - 6?,76,76,1,95
S375,12,Session2,2025-01-07,Q074,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,73
S375,12,Session2,2025-01-07,Q075,History,What wall fell in 1989 reuniting Germany?,Berlin wall,Berlin Wall,1,90
S375,12,Session2,2025-01-07,Q076,Science,What organ pumps blood around the body?,,Heart,0,31
S375,12,Session3,2025-01-20,Q077,Math,What is 8 × 7?,58,56,0,48
S375,12,Session3,2025-01-20,Q078,History,Who was the first President of the United States?,George Washington,George Washington,1,31
S375,12,Session3,2025-01-20,Q079,Science,What vitamin do we get from sunlight?,"I'm not sure, maybe Vitamin D",Vitamin D,0,62
S375,12,Session3,2025-01-20,Q080,Science,At what temperature (°C) does water freeze?,0,0,1,58
S375,12,Session3,2025-01-20,Q081,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,46
S375,12,Session3,2025-01-20,Q082,Science,What is H2O commonly known as?,I don't know,Water,0,52
S375,12,Session3,2025-01-20,Q083,English,What is the past tense of 'go'?,I'm guessing,went,0,61
S375,12,Session3,2025-01-20,Q084,History,In which year did World War II end?,1945,1945,1,86
S375,12,Session4,2025-01-27,Q085,Math,What is 20 + 25?,45,45,1,15
S375,12,Session4,2025-01-27,Q086,Math,What is 68 - 10?,59,58,0,119
S375,12,Session4,2025-01-27,Q087,English,What is a synonym for 'big'?,I'm guessing,large,0,57
S375,12,Session4,2025-01-27,Q088,Math,What is 80 - 14?,66,66,1,51
S375,12,Session4,2025-01-27,Q089,History,What wall fell in 1989 reuniting Germany?,,Berlin Wall,0,17
S375,12,Session4,2025-01-27,Q090,Science,What natural satellite orbits the Earth?,Moon,Moon,1,96
S375,12,Session5,2025-01-30,Q091,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,68
S375,12,Session5,2025-01-30,Q092,English,What is a synonym for 'big'?,large,large,1,5
S375,12,Session5,2025-01-30,Q093,Math,What is 82 - 19?,62,63,0,87
S375,12,Session5,2025-01-30,Q094,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,88
S375,12,Session5,2025-01-30,Q095,Math,What is 16 + 45?,61,61,1,103
S375,12,Session5,2025-01-30,Q096,Math,What is 24 - 14?,10,10,1,49
S375,12,Session6,2025-01-31,Q097,History,What is the capital of France?,Paris,Paris,1,43
S375,12,Session6,2025-01-31,Q098,Math,What is 8 × 3?,24,24,1,117
S375,12,Session6,2025-01-31,Q099,History,Which empire was ruled by Julius Caesar?,Roman empire,Roman Empire,1,73
S375,12,Session6,2025-01-31,Q100,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,80
S375,12,Session6,2025-01-31,Q101,Science,What force keeps us on the ground?,Gravity,Gravity,1,67
S375,12,Session6,2025-01-31,Q102,English,What is the plural of 'child'?,Children,children,1,22
S375,12,Session6,2025-01-31,Q103,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,5
S375,12,Session6,2025-01-31,Q104,Math,What is 56 - 2?,54,54,1,58
S375,12,Session6,2025-01-31,Q105,English,What is the past tense of 'go'?,Went,went,1,106
S375,12,Session6,2025-01-31,Q106,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,109
S375,12,Session7,2025-02-04,Q107,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,52
S375,12,Session7,2025-02-04,Q108,Science,What is H2O commonly known as?,Water,Water,1,94
S375,12,Session7,2025-02-04,Q109,Math,What is 4 × 5?,18,20,0,44
S375,12,Session7,2025-02-04,Q110,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,60
S375,12,Session7,2025-02-04,Q111,Math,What is 9 × 12?,108,108,1,7
S375,12,Session7,2025-02-04,Q112,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,91
S375,12,Session7,2025-02-04,Q113,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,29
S375,12,Session7,2025-02-04,Q114,English,What do we call words that sound the same but have different meanings?,homonyms,homonyms,1,91
S375,12,Session7,2025-02-04,Q115,History,What ship famously sank in 1912?,Titanic,Titanic,1,50
S375,12,Session8,2025-02-21,Q116,Math,What is 50 + 2?,52,52,1,72
S375,12,Session8,2025-02-21,Q117,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,85
S375,12,Session8,2025-02-21,Q118,Science,What gas do plants breathe in that humans and animals breathe out?,No idea,Carbon dioxide,0,20
S375,12,Session8,2025-02-21,Q119,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,53
S375,12,Session8,2025-02-21,Q120,Math,What is 5 × 3?,17,15,0,101
S375,12,Session9,2025-02-23,Q121,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,71
S375,12,Session9,2025-02-23,Q122,Math,What is 60 - 3?,57,57,1,87
S375,12,Session9,2025-02-23,Q123,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,15
S375,12,Session9,2025-02-23,Q124,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,24
S375,12,Session9,2025-02-23,Q125,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,87
S375,12,Session9,2025-02-23,Q126,Science,What is H2O commonly known as?,Water,Water,1,39
S375,12,Session9,2025-02-23,Q127,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,54
S375,12,Session9,2025-02-23,Q128,Math,What is 2 × 6?,12,12,1,36
S375,12,Session9,2025-02-23,Q129,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,5
S375,12,Session9,2025-02-23,Q130,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,107
S375,12,Session10,2025-03-03,Q131,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,90
S375,12,Session10,2025-03-03,Q132,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,19
S375,12,Session10,2025-03-03,Q133,Math,What is 6 × 2?,12,12,1,90
S375,12,Session10,2025-03-03,Q134,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,90
S375,12,Session10,2025-03-03,Q135,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,19
S375,12,Session10,2025-03-03,Q136,Science,What gas do plants breathe in that humans and animals breathe out?,"I'm not sure, maybe Carbon dioxide",Carbon dioxide,0,12
S375,12,Session10,2025-03-03,Q137,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,70
S375,12,Session10,2025-03-03,Q138,Math,What is 91 - 19?,72,72,1,47
S375,12,Session11,2025-03-07,Q139,Math,What is 99 - 12?,87,87,1,57
S375,12,Session11,2025-03-07,Q140,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,29
S375,12,Session11,2025-03-07,Q141,Science,What is H2O commonly known as?,Water,Water,1,18
S375,12,Session11,2025-03-07,Q142,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,18
S375,12,Session11,2025-03-07,Q143,Math,What is 26 + 30?,56,56,1,72
S375,12,Session11,2025-03-07,Q144,Math,What is 11 + 28?,39,39,1,110
S375,12,Session11,2025-03-07,Q145,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,21
S375,12,Session11,2025-03-07,Q146,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,38
S375,12,Session11,2025-03-07,Q147,Math,What is 11 + 5?,16,16,1,5
S375,12,Session12,2025-03-17,Q148,Science,What organ pumps blood around the body?,Heart,Heart,1,86
S375,12,Session12,2025-03-17,Q149,History,What is the capital of France?,Paris,Paris,1,51
S375,12,Session12,2025-03-17,Q150,Science,What planet is known as the Red Planet?,Mars,Mars,1,41
S375,12,Session12,2025-03-17,Q151,Science,What planet is known as the Red Planet?,Mars,Mars,1,68
S375,12,Session12,2025-03-17,Q152,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,16
S375,12,Session12,2025-03-17,Q153,Math,What is 6 × 6?,36,36,1,9
S375,12,Session12,2025-03-17,Q154,Science,At what temperature (°C) does water freeze?,0,0,1,8
S375,12,Session12,2025-03-17,Q155,Science,What is H2O commonly known as?,Water,Water,1,65
S375,12,Session13,2025-03-17,Q156,English,What is a synonym for 'big'?,large,large,1,61
S375,12,Session13,2025-03-17,Q157,English,What punctuation ends a question?,question mark,question mark,1,50
S375,12,Session13,2025-03-17,Q158,Math,What is 11 × 6?,66,66,1,96
S375,12,Session13,2025-03-17,Q159,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,84
S375,12,Session13,2025-03-17,Q160,English,What is the past tense of 'go'?,went,went,1,53
S375,12,Session13,2025-03-17,Q161,Science,What is H2O commonly known as?,Water,Water,1,52
S375,12,Session13,2025-03-17,Q162,History,Who was the first President of the United States?,George washington,George Washington,1,118
S375,12,Session13,2025-03-17,Q163,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,68
S375,12,Session13,2025-03-17,Q164,Math,What is 48 + 23?,71,71,1,80
S375,12,Session14,2025-03-31,Q165,Math,What is 29 + 5?,34,34,1,116
S375,12,Session14,2025-03-31,Q166,History,What wall fell in 1989 reuniting Germany?,Berlin wall,Berlin Wall,1,59
S375,12,Session14,2025-03-31,Q167,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,70
S375,12,Session14,2025-03-31,Q168,English,What punctuation ends a question?,question mark,question mark,1,87
S375,12,Session14,2025-03-31,Q169,Science,What natural satellite orbits the Earth?,Moon,Moon,1,82
S376,9,Session1,2025-01-06,Q170,Math,What is 1 + 34?,35,35,1,88
S376,9,Session1,2025-01-06,Q171,History,What is the capital of France?,Paris,Paris,1,91
S376,9,Session1,2025-01-06,Q172,History,In which year did World War II end?,1945,1945,1,55
S376,9,Session1,2025-01-06,Q173,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,68
S376,9,Session1,2025-01-06,Q174,History,Who was known as the Maid of Orléans?,Joan of arc,Joan of Arc,1,33
S376,9,Session1,2025-01-06,Q175,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,27
S376,9,Session1,2025-01-06,Q176,English,What punctuation ends a question?,IDK,question mark,0,51
S376,9,Session1,2025-01-06,Q177,English,What is the opposite of 'cold'?,hot,hot,1,46
S376,9,Session1,2025-01-06,Q178,Science,What part of the plant conducts photosynthesis?,"I'm not sure, maybe Leaf",Leaf,0,22
S376,9,Session1,2025-01-06,Q179,English,What is the past tense of 'go'?,Went,went,1,13
S376,9,Session2,2025-01-13,Q180,History,What ship famously sank in 1912?,Titanic,Titanic,1,91
S376,9,Session2,2025-01-13,Q181,Math,What is 21 - 3?,18,18,1,105
S376,9,Session2,2025-01-13,Q182,English,"Which is a verb: 'swim', 'blue', or 'quick'?",IDK,swim,0,39
S376,9,Session2,2025-01-13,Q183,English,What is the opposite of 'cold'?,hot,hot,1,62
S376,9,Session2,2025-01-13,Q184,Science,What organ pumps blood around the body?,Heart,Heart,1,94
S376,9,Session2,2025-01-13,Q185,English,What punctuation ends a question?,IDK,question mark,0,41
S376,9,Session2,2025-01-13,Q186,Science,What force keeps us on the ground?,Gravity,Gravity,1,15
S376,9,Session2,2025-01-13,Q187,History,What wall fell in 1989 reuniting Germany?,"I'm not sure, maybe Berlin Wall",Berlin Wall,0,26
S376,9,Session2,2025-01-13,Q188,English,What is the plural of 'child'?,children,children,1,29
S376,9,Session2,2025-01-13,Q189,Science,What natural satellite orbits the Earth?,I don't know,Moon,0,30
S376,9,Session3,2025-01-13,Q190,English,What is the opposite of 'cold'?,hot,hot,1,65
S376,9,Session3,2025-01-13,Q191,Science,What force keeps us on the ground?,Gravity,Gravity,1,13
S376,9,Session3,2025-01-13,Q192,Math,What is 8 + 19?,27,27,1,35
S376,9,Session3,2025-01-13,Q193,Math,What is 7 × 6?,42,42,1,55
S376,9,Session3,2025-01-13,Q194,Science,What organ pumps blood around the body?,Heart,Heart,1,37
S376,9,Session3,2025-01-13,Q195,English,What is the plural of 'child'?,children,children,1,5
S376,9,Session4,2025-01-14,Q196,English,What do we call words that sound the same but have different meanings?,homonyms,homonyms,1,66
S376,9,Session4,2025-01-14,Q197,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,38
S376,9,Session4,2025-01-14,Q198,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,82
S376,9,Session4,2025-01-14,Q199,Science,What is H2O commonly known as?,Water,Water,1,76
S376,9,Session4,2025-01-14,Q200,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,59
S376,9,Session4,2025-01-14,Q201,English,What is the plural of 'child'?,children,children,1,23
S376,9,Session4,2025-01-14,Q202,History,Who was known as the Maid of Orléans?,Joan of arc,Joan of Arc,1,20
S376,9,Session5,2025-01-25,Q203,Science,What force keeps us on the ground?,Gravity,Gravity,1,77
S376,9,Session5,2025-01-25,Q204,Math,What is 36 + 36?,72,72,1,25
S376,9,Session5,2025-01-25,Q205,History,What is the capital of France?,Paris,Paris,1,5
S376,9,Session5,2025-01-25,Q206,Math,What is 50 + 16?,66,66,1,40
S376,9,Session5,2025-01-25,Q207,History,What wall fell in 1989 reuniting Germany?,"I'm not sure, maybe Berlin Wall",Berlin Wall,0,92
S376,9,Session5,2025-01-25,Q208,History,In which year did World War II end?,1945,1945,1,16
S376,9,Session5,2025-01-25,Q209,Math,What is 9 × 3?,27,27,1,16
